"ImportedID","CarSearchID","Engine","DealerPhone","CarYear","ErrFlg","Color","Price","BodyStyle","CarName","SellerType","SellerName","ListingID","Miles","ScraperRunID","Created"
"17406551","13387","5.7L V8 16V MPFI OHV","8887240390","2011","0","Black","31549","Crew Cab Pickup","Dodge Ram 1500 SLT","unknown","Findlay Acura","124764753","14601","280","2013-09-19 01:53:51"
"17410042","13810","2.4L I4 16V MPFI DOHC","8883782093","2006","0","Blue","11781","SUV","Toyota Highlander","unknown","Findlay Honda Henderson","125947172","95769","280","2013-09-19 01:58:04"
"17410086","13818","1.5L I4 16V MPFI DOHC Hybrid","8888042134","2008","0","Blue","12982","Hatchback","Toyota Prius","unknown","Cadillac of Las Vegas","125142029","83096","280","2013-09-19 01:58:10"
"17410578","13875","3.7L V6 24V MPFI SOHC","8886951071","2011","0","Aspen White Pearl","31975","SUV","Acura MDX 3.7L Technology","unknown","Parkway Motors","126172197","59460","280","2013-09-19 01:58:47"
"17412152","13916","4.0L V8 32V MPFI DOHC","8773704550","2012","0","Orange","63981","Coupe","BMW M3 Base","unknown","BMW of Monrovia","126244153","11376","280","2013-09-19 01:59:12"
"17416616","14116","6.8L V10 20V MPFI SOHC","8774687049","2000","1",,"13999","Crew Cab Pickup","Ford F250","unknown","Alexander Buick GMC Cadillac","125033202","129276","280","2013-09-19 02:00:49"
"17417802","14141","2.4L I4 16V MPFI DOHC","8773028788","2007","0","White","16999","Sedan","Honda Accord EX","unknown","First Kia","126557527","66305","280","2013-09-19 02:01:02"
"17418243","14146","2.4L I4 16V MPFI DOHC","8888606057","2011","0","Alabaster Silver Metallic","17757","SUV","Honda CRV LX","unknown","Honda of Downtown Los Angeles","122546980","22050","280","2013-09-19 02:01:05"
"17418743","14166","1.8L I4 16V MPFI DOHC","8774685191","2013","0","Black","16888","Coupe","Hyundai Elantra","unknown","Family Motors Auto Group","126084445","22708","280","2013-09-19 02:01:13"
"17427375","14528","2.0L I4 16V DDI DOHC Turbo Diese","8773028788","2009","0","Silver","13999","Sedan","Volkswagen Jetta TDI","unknown","First Kia","126110777","106336","280","2013-09-19 02:03:41"
"17430152","14605","3.0L I6 24V MPFI DOHC","8888280910","2006","0","White","15999","Sedan","BMW 330 i","unknown","iCarz Inc","123181610","102386","280","2013-09-19 02:04:29"
"17431300","14635","2.5L I6 24V MPFI DOHC","8775103627","2004","0","Gray","6882","SUV","BMW X3 2.5i","unknown","BMW of Fremont","126264149","146182","280","2013-09-19 02:04:56"
"17431922","14652",,"8775582309","1992","1","White","5991",,"Buick Roadmaster Ltd","unknown","Novato Chevrolet","126849382","50749","280","2013-09-19 02:05:15"
"17437765","14797","GasElectric I4 2.3L140","8883262501","2005","0","Titanium Green Metallic","11450","SUV","Ford Escape Hybrid","unknown","Livermore Auto Group","123673145","90876","280","2013-09-19 02:07:26"
"17447480","15019","5.0L V8 24V MPFI SOHC","8884830715","2002","0","5yr 100000 Mile Warranty","10995","Sedan","MercedesBenz S500","unknown","Best Buy Car Sales","118517211","113000","280","2013-09-19 02:10:12"
"17448423","15053","1.6L I4 16V GDI DOHC Turbo","8883609789","2013","0","Silver","20900","SUV","Nissan Juke S","unknown","Roberts Auto Sales","126770315","17044","280","2013-09-19 02:10:35"
"17452976","15188","1.8L I4 16V MPFI DOHC","8882607123","2007","0","Cactus Mica","11488","Sedan","Toyota Corolla CE","unknown","Maita ToyotaScion","126436209","55834","280","2013-09-19 02:12:06"
"17462556","15456","2.0L I4 16V MPFI SOHC","8882156142","2001","0","Gray","2500","Sedan","Dodge Neon SE","unknown","Al Serra Chevrolet","126244439","184602","280","2013-09-19 02:15:40"
"17467581","15561","3.8L V6 24V MPFI DOHC","8888394482","2011","0","Silver","25000","SUV","Hyundai Veracruz","unknown","Stevinson Hyundai of Longmont","125887416","37279","280","2013-09-19 02:17:28"
"17471537","15744","1.6L I4 16V GDI DOHC Turbo","8884081448","2012","0","Red","20644","SUV","Nissan Juke SV","unknown","AutoNation Subaru West","124734660","33400","280","2013-09-19 02:19:36"
"17471545","15745","Electric","8884715504","2012","0","Cayenne Red","26000","Hatchback","Nissan Leaf SL","unknown","Ehrlich Nissan","108165957","715","280","2013-09-19 02:19:37"
"17475375","15883","3.0L V6 24V MPFI DOHC","8882984412","2001","0","Sundown Red","6250","SUV","Toyota Highlander","unknown","Valley Nissan Subaru","123895420","214438","280","2013-09-19 02:20:58"
"17477250","15936","3.0L I6 24V MPFI DOHC Turbo","8772386785","2008","0","Oyster Grey Metallic","16995","Sedan","Volvo S80 T6","unknown","Pedersen Toyota Volvo","118540356","70540","280","2013-09-19 02:21:49"
"17479102","16091","5.3L V8 16V MPFI OHV Flexible Fu","8773795705","2007","0","Silver Birch Metallic","19469","Extended Cab Pickup","Chevrolet Silverado 1500 LT","unknown","Young Kia","122659202","151544","280","2013-09-19 02:23:35"
"17479835","16124","Gas I4 2.4L146","8886910388","2005","0","Silver Beige Metallic","7993","Coupe","Chrysler Sebring E7L8","unknown","Layton Hills Chrysler Jeep Dodge RAM","122598141","121038","280","2013-09-19 02:24:00"
"17487599","16588","4.0L V6 24V MPFI DOHC","8778287123","2009","0","Gray","29235","Crew Cab Pickup","Toyota Tacoma Base","unknown","Larry H. Miller Toyota Murray","123952307","57657","280","2013-09-19 02:29:06"
"17490809","18145","2.4L I4 16V GDI DOHC","8772270382","2012","0","Black","24995","SUV","Chevrolet Equinox 2LT","unknown","Dillons Auto Supercenter","118988716","21128","280","2013-09-19 02:39:09"
"17490844","18145","3.0L V6 24V GDI DOHC Flexible Fu","8774683601","2011","0","Cardinal Red Metallic","22295","SUV","Chevrolet Equinox 1LT","unknown","Diers Ford Lincoln","124754988","36821","280","2013-09-19 02:39:09"
"17492066","18166","6.0L V8 16V MPFI OHV","8888274776","2003","0","Summit White","16988","Crew Cab Pickup","Chevrolet Silverado 2500 LT HD","unknown","Blair Auto Mall","124143971","137144","280","2013-09-19 02:39:32"
"17498195","18502","2.5L I4 16V MPFI DOHC","8669782280","2012","0","White","18000","Sedan","Nissan Altima 2.5 S","unknown","Sid Dillon of Lincoln","124591359","10642","280","2013-09-19 02:43:22"
"17498488","18520","2.5L I4 16V MPFI DOHC","8888124839","2010","0","Gotham Gray","21995","SUV","Nissan Rogue SL","unknown","Dillons Auto Council Bluffs","114040638","19657","280","2013-09-19 02:43:34"
"17500745","18857","6.0L V8 16V MPFI OHV","8887652939","2009","0","Summit White","24987","Crew Cab Pickup","Chevrolet Silverado 2500 Work Truck","unknown","Taylors Auto Group","126320511","79184","280","2013-09-19 02:45:48"
"17502799","20190","6.0L V8 16V MPFI OHV","8888327208","2005","0","Black Raven","14975","SUV","Cadillac Escalade Base","unknown","Hawkes Motors","124181505","141203","280","2013-09-19 02:54:28"
"17502895","20214","3.7L I5 20V MPFI DOHC","8889038244","2008","0","Black","9998","Extended Cab Pickup","Chevrolet Colorado LT","unknown","Rob Green Buick GMC","126258597","111546","280","2013-09-19 02:54:40"
"17505068","20505","2.0L I4 16V MPFI DOHC","8887225270","1999","0","Beige","5899","Sedan","Mazda 626","unknown","Corwin Ford","126565170","105464","280","2013-09-19 02:57:29"
"17506433","20804",,"5036880434","2001","1","Silver","7500","Wagon","Audi allroad 2.7T","unknown",,"125050851","122180","280","2013-09-19 02:59:45"
"17510539","21041","4.6L V8 16V MPFI SOHC","8886056531","2004","0","Torch Red","12995","Convertible","Ford Mustang GT","unknown","Dicks MacKenzie Ford","124996390","74502","280","2013-09-19 03:02:35"
"17513394","21270","3.3L V6 12V MPFI SOHC Supercharg","8774385561","2001","0","Super Black Clearcoat","8845","Crew Cab Pickup","Nissan Frontier SC Crew Cab","unknown","Tonkin Wilsonville Nissan","126941447","153000","280","2013-09-19 03:04:41"
"17518385","21959","5.6L V8 32V MPFI DOHC","8888931545","2012","0","Gray","31977","SUV","Nissan Armada SV","unknown","Jaremko Nissan","126152278","26492","280","2013-09-19 03:10:58"
"17519799","22243","3.6L V6 24V GDI DOHC","8669831178","2009","1",,"28991","SUV","Buick Enclave CXL","unknown","Coulter Motor Company","126647995","30235","280","2013-09-19 03:13:10"
"17520478","22297","3.6L V6 24V GDI DOHC Flexible Fu","8666800274","2012","0","Silver","14873","Sedan","Chevrolet Impala LS","unknown","Enterprise Car Sales Tucson","126879301","31923","280","2013-09-19 03:13:29"
"17523055","22426","3.0L V6 12V MPFI OHV","8772279640","2005","0","White","6550","Sedan","Ford Taurus SEL","unknown","Precision Fleet Services","126843052","98331","280","2013-09-19 03:14:45"
"17523602","22457","3.3L V6 24V MPFI DOHC","8665416283","2009","0","Mystic Blue Pearl Mica","14965","Sedan","Hyundai Azera GLS","unknown","Tucson Subaru","123830472","54173","280","2013-09-19 03:15:01"
"17528016","22865","2.4L I4 16V MPFI DOHC","8664109642","2004","0","Arctic Blue Pearl","13899","Sedan","Acura TSX","unknown","Texas Carz","123436342","62164","280","2013-09-19 03:17:59"
"17533371","22991","2.5L I4 16V GDI DOHC","8778927092","2013","1",,"24699","Sedan","Chevrolet Malibu 1LZ","unknown","Lipscomb Auto Center","126775430","15502","280","2013-09-19 03:19:30"
"17535062","23008","5.3L V8 16V MPFI OHV","8667540742","2013","0","Silver","36991","SUV","Chevrolet Tahoe LT1","unknown","McKinney Buick GMC","121428897","24948","280","2013-09-19 03:19:51"
"17538433","23063","6.7L DIESEL MEGA CAB","8664140497","2007","0","Silver Megacab","19995","Crew Cab Pickup","Dodge Ram 3500 SLT Mega Cab DRW","unknown","Carpoint DFW","126562098","151827","280","2013-09-19 03:20:39"
"17543614","23127","1.7L I4 16V MPFI SOHC","8886462144","2001","0","Satin Silver Metallic","4595","Sedan","Honda Civic LX","unknown","AutoNation Nissan Lewisville","126262659","177167","280","2013-09-19 03:21:56"
"17543911","23129","2.4L I4 16V MPFI DOHC","8553142242","2007","0","Silver","14991","SUV","Honda CRV EX","unknown","David McDavid Honda Frisco","126677549","66764","280","2013-09-19 03:21:58"
"17553373","23347","3.5L V6 24V MPFI DOHC","8887700904","2013","0","Gray","20994","Sedan","Nissan Maxima S","unknown","Nissan of Burleson","123759828","19817","280","2013-09-19 03:24:13"
"17560830","23704","3.6L V6 24V GDI DOHC","8664491594","2012","0","Gold Mist Metallic","22281","SUV","Chevrolet Traverse 1LT","unknown","Stevens 5 Star Car Truck Center","121779643","48031","280","2013-09-19 03:27:13"
"17566376","25197","2.4L I4 16V MPFI DOHC","8775176410","2012","0","Black","18995","Sedan","Honda Accord LX","unknown","McGraw Webb Chevrolet","118438958","21654","280","2013-09-19 03:37:45"
"17567693","25303","4.7L V8 32V MPFI DOHC","8882018881","2006","0","Gold","19952","SUV","Lexus GX 470","unknown","Allen Turner Hyundai","125619612","104965","280","2013-09-19 03:38:23"
"19519525","25550","2.5L I4 16V MPFI DOHC Hybrid","8668505179","2012","0","Super White","23995","Sedan","Toyota Camry Hybrid LE","unknown","Reinhardt Motors","123402651","7560","286","2013-10-13 04:44:09"
"19518523","25414","5.6L V8 32V MPFI DOHC","8772408596","2011","0","White","33795","SUV","Nissan Armada Platinum","unknown","Terry Thompson Chevrolet","126756811","67320","286","2013-10-13 04:41:44"
"19518332","25412","2.5L I4 16V MPFI DOHC","8886792808","2013","0","Blue","21509","Sedan","Nissan Altima","unknown","Massey Automotive","124693685","7416","286","2013-10-13 04:41:42"
"19515132","25127","3.6L V6 24V MPFI DOHC Flexible F","8774665164","2012","0","Blue Pearl","17654","SUV","Dodge Journey SXT","unknown","Team Gunther Kia","121208848","38491","286","2013-10-13 04:38:26"
"19511926","24477","3.5L V6 24V MPFI DOHC","8884927783","2012","1","White","33689","SUV","Ford Explorer XLT","unknown",,"123424745","28536","286","2013-10-13 04:28:37"
"19509701","23520","2.0L I4","8886960210","2009","0","Gray","13871","SUV","Volkswagen Tiguan SE","unknown","Sign It Drive It","126992601","68912","286","2013-10-13 04:19:02"
"19503388","23354","4.0L V6 24V MPFI DOHC","8772891809","2007","0","Gray","12995","SUV","Nissan Pathfinder LE","unknown","AutoNation Nissan Irving","127773573","118909","286","2013-10-13 04:16:51"
"19502170","23339","2.5L I4 16V MPFI DOHC","8772363655","2013","0","Brilliant Silver","18613","Sedan","Nissan Altima 2.5 S","unknown","Hertz Car Sales Dallas","128461126","17398","286","2013-10-13 04:16:24"
"19501244","23309",,,"2013","1","White","49900","SUV","MercedesBenz ML350","unknown",,"128991387","9300","286","2013-10-13 04:15:57"
"19501216","23308","3.5L V6 24V MPFI DOHC","8667849042","2010","0","Black","26611","SUV","MercedesBenz GLK350","unknown","Southwest Kia at I20","126502808","44748","286","2013-10-13 04:15:55"
"19497569","23216","5.0L V8 32V GDI DOHC Supercharge","8886368986","2011","0","Fuji White","76445","SUV","Land Rover Range Rover Supercharged","unknown","Starwood Motors","120411285","7429","286","2013-10-13 04:14:51"
"19492019","23117","3.5L V6 24V MPFI DOHC","8772818388","2010","0","Ingot Silver Metallic","20991","Sedan","Ford Taurus Limited","unknown","AutoNation Ford Arlington","128283762","39847","286","2013-10-13 04:13:13"
"19489693","23098","5.4L V8 24V MPFI SOHC","8889925864","2007","0","Black","23989","Crew Cab Pickup","Ford F150 HarleyDavidson","unknown","OttoSource Corp.","125849969","42078","286","2013-10-13 04:12:48"
"19487705","23063","5.9L I6 24V DDI OHV Turbo Diesel","8887416924","2006","0","Red","32987","Crew Cab Pickup","Dodge Ram 3500 SLT","unknown","Holt ChryslerDodgeJeepRam","128699372","75833","286","2013-10-13 04:11:55"
"19483764","23004","6.6L V8 32V DDI OHV Turbo Diesel","8882402762","2008","1",,"17900","Regular Cab Pickup","Chevrolet Silverado 3500","unknown","J. P. Harvey Motors","128787760","141119","286","2013-10-13 04:10:26"
"19481565","22981","1.4L I4 16V MPFI DOHC Turbo","8889039652","2013","0","Red","18988","Sedan","Chevrolet Cruze 2LT","unknown","Hall Buick GMC","126480001","18193","286","2013-10-13 04:09:44"
"19480902","22972","6.2L V8 16V MPFI OHV","8885924921","2013","0","Inferno Orange Metallic","32690","Coupe","Chevrolet Camaro 2SS","unknown","Classic Chevrolet","125163099","6627","286","2013-10-13 04:09:34"
"19477401","22885","3.0L V6 24V GDI DOHC Supercharge","8887858392","2010","0","Quartz Gray Metallic","37295","Sedan","Audi S4 3.0 Premium Plus","unknown","Audi Dallas","129025927","45604","286","2013-10-13 04:07:54"
"19472936","22516","2.4L I4 16V MPFI DOHC","8772777891","2010","0","Silver","14925","SUV","Jeep Patriot Sport","unknown","Larry H. Miller Volkswagen Tucson","127087150","44382","286","2013-10-13 04:04:25"
"19472411","22458","2.0L I4 16V MPFI DOHC","8883259849","2008","0","Blue","8812","Sedan","Hyundai Elantra","unknown","Cactus Auto Co.","127731412","96000","286","2013-10-13 04:03:58"
"19467029","21976","2.0L I4 16V MPFI DOHC","8888931545","2008","0","Gray","10777","Sedan","Nissan Sentra 2.0 S","unknown","Jaremko Nissan","123318330","60246","286","2013-10-13 03:59:04"
"19465781","21679","5.7L V8 16V MPFI OHV","8778536602","2005","1",,"14995","Crew Cab Pickup","Dodge Ram 1500 SLT","unknown","Parkway Auto","125092373","128641","286","2013-10-13 03:56:48"
"19465622","21667","4.7L V8 16V MPFI SOHC Flexible F","8886228417","2007","1",,"13995","SUV","Dodge Durango SLT","unknown","Jennifers Auto Sales Service","121723429","102613","286","2013-10-13 03:56:38"
"19463588","21415","1.8L I4 EFI","8883894509","2002","0","Black","9999","Convertible","Toyota MR2 Spyder","unknown","Executive Autosport","123833825","46000","286","2013-10-13 03:53:47"
"19462497","21386","2.4L I4 16V MPFI DOHC","8882876616","2008","0","Black Cherry","12900","Wagon","Scion xB","unknown","Town and Country Chrysler Jeep Fiat Hyundai","125491789","48255","286","2013-10-13 03:53:21"
"19458320","21027","6.7L V8 32V DDI OHV Turbo Diesel","8884340759","2012","0","Copper","48995","Crew Cab Pickup","Ford F350","unknown","Guaranty Chevrolet","128037787","10233","286","2013-10-13 03:49:16"
"19457244","20982","2.7L V6 24V MPFI DOHC","8885753586","2006","0","Silver","6450","Wagon","Dodge Magnum","unknown","Pioneer Auto Wholesale","123337076","134329","286","2013-10-13 03:48:32"
"19455193","20857","2.5L I6 24V MPFI DOHC","8663980682","2000","0","Black","12990","Convertible","BMW Z3 2.3 Roadster","unknown","Berg Car Company","121726748","56983","286","2013-10-13 03:46:51"
"19450366","19548","6.6L V8 32V DDI OHV Turbo Diesel","8775266193","2011","1","Black","43999","Crew Cab Pickup","Chevrolet Silverado 2500","unknown",,"127144217","22100","286","2013-10-13 03:33:12"
"19449664","18978","3.5L V6 24V MPFI SOHC","8887652939","2012","0","White","22710","Sedan","Honda Accord EX","unknown","Taylors Auto Group","113992333","13324","286","2013-10-13 03:27:10"
"19446697","18528","2.4L I4 16V MPFI SOHC","8777894203","2007","0","Pure Red","10988","Coupe","Mitsubishi Eclipse GS","unknown","Morrissey Motor Co","117175732","57461","286","2013-10-13 03:23:21"
"19445404","18409","3.3L V6 24V MPFI DOHC","8882801298","2005","0","Gray","16900","SUV","Lexus RX 330","unknown","Bigler Motors","123706247","108306","286","2013-10-13 03:22:06"
"19439831","18166","6.6L V8 32V DDI OHV Turbo Diesel","8888124839","2012","0","Silver Ice Metallic","41995","Crew Cab Pickup","Chevrolet Silverado 2500 LT","unknown","Dillons Auto Council Bluffs","126120271","30424","286","2013-10-13 03:18:11"
"19433408","16470","1.6L I4 16V MPFI SOHC","8775191604","2006","0","Red","10995","Hatchback","MINI Cooper","unknown","AUTOMAXX","128698558","58331","286","2013-10-13 02:57:57"
"19431681","16339","3.5L V6 24V MPFI DOHC Hybrid","8778053684","2011","0","Cerulean Blue Metallic","37000","SUV","Lexus RX 450h Base","unknown","Larry H. Miller Lexus","127730996","45487","286","2013-10-13 02:55:16"
"19430835","16264","3.5L V6 24V MPFI DOHC","8772067950","2002","0","Ivory Pearl","6925","Sedan","Infiniti I35","unknown","PMR Auto","128450100","149195","286","2013-10-13 02:53:34"
"19428449","16185","4.0L V6 12V MPFI SOHC","8772333442","2010","0","Pearl","18885","SUV","Ford Explorer Eddie Bauer","unknown","Ken Garff Ford","127121244","90791","286","2013-10-13 02:50:54"
"19427108","16123","2.4L I4 16V MPFI DOHC","8883201385","2006","0","Blue","7563","Wagon","Chrysler PT Cruiser Touring","unknown","Ken Garff Chevrolet American Fork","127703872","64107","286","2013-10-13 02:49:09"
